question_id,variant,view,layer,winner,ratio_text,ratio_corr,ratio_mis,generated_token_text,generated_token_id,correct_letter
00223673,misleading_ungroundable,base,12,corr,0.8108769865732991,5.478709654003112,0.3094203146507557,A,330,B
00223673,misleading_ungroundable,base,13,text,1.0175032861323856,0.9192851211541067,0.38514084252791103,A,330,B
00223673,misleading_ungroundable,base,14,text,2.2996740826197213,1.1396415403409919,0.32996244778528533,A,330,B
00223673,misleading_ungroundable,base,15,corr,0.3982581914797861,2.963043068608399,0.17960592976798181,A,330,B
00223673,misleading_ungroundable,base,16,text,2.091915532950037,0.7168667860795117,0.1226410187264347,A,330,B
00223673,misleading_ungroundable,base,17,text,1.6234397345908969,0.9462165317191569,0.4210550760621188,A,330,B
00223673,misleading_ungroundable,base,18,text,3.7158316761544934,0.6105707040151822,0.216544542725541,A,330,B
00223673,misleading_ungroundable,base,19,text,5.04482895206354,0.3939466058054269,0.14744351242951795,A,330,B
00223673,misleading_ungroundable,base,20,text,6.414939682951447,0.6450147566412153,0.2989959351667084,A,330,B
00223673,misleading_ungroundable,base,21,text,4.340229729526279,0.4114155303761807,0.2750890866858247,A,330,B
00223673,misleading_ungroundable,base,22,text,2.66805934368592,0.42267903368776233,0.19850164528245037,A,330,B
00223673,misleading_ungroundable,base,23,text,1.7863598365735087,0.22314341842305827,0.14557957576800154,A,330,B
00223673,misleading_ungroundable,base,24,text,2.235234169017666,0.31953493636515734,0.10859728152989893,A,330,B
00223673,misleading_ungroundable,base,25,text,2.63826975690463,0.2165958048805323,0.14720103728905554,A,330,B
00223673,misleading_ungroundable,base,26,text,3.9823455715277856,0.37252155929017433,0.251176799724973,A,330,B
00223673,misleading_ungroundable,base,27,text,2.7845588039078826,0.3933587893756577,0.35314933725660536,A,330,B
00223673,misleading_ungroundable,base,28,text,5.26038617383083,0.4545606401313193,0.20145464122662493,A,330,B
00223673,misleading_ungroundable,base,29,text,4.709728483804913,0.3648710629291292,0.18604372199957137,A,330,B
00223673,misleading_ungroundable,base,30,text,4.726953628072735,0.2028176132878812,0.27731369347785084,A,330,B
00223673,misleading_ungroundable,base,31,text,5.278750059593661,0.23881062497749292,0.3607937642359597,A,330,B
00277761,misleading_ungroundable,base,1,text,3.1992387528182977,0.33000407514723584,0.2062604146972138,A,330,A
00277761,misleading_ungroundable,base,2,text,2.9482554513393673,0.2998468563368996,0.24376109398983004,A,330,A
00277761,misleading_ungroundable,base,3,text,1.233848945346128,0.20023525240522827,0.15150050295609727,A,330,A
00277761,misleading_ungroundable,base,4,text,3.728313399979437,0.34888335526761405,0.28169647997951214,A,330,A
00277761,misleading_ungroundable,base,5,text,2.5168188092763577,0.29886189089825943,0.16781243880767185,A,330,A
00277761,misleading_ungroundable,base,6,text,3.3091019958905865,0.21880118435088403,0.18650875064257827,A,330,A
00277761,misleading_ungroundable,base,7,text,5.285133641240193,0.325247599952759,0.1410978129588187,A,330,A
00277761,misleading_ungroundable,base,8,text,2.972562309555897,0.16492911406838312,0.12486898053710518,A,330,A
00277761,misleading_ungroundable,base,9,text,3.234617835961488,0.24228621252055205,0.22949350018714482,A,330,A
00277761,misleading_ungroundable,base,10,text,5.860820181306924,0.3005419665749639,0.31888884177516524,A,330,A
00277761,misleading_ungroundable,base,11,text,6.94275314819463,0.42830079652138114,0.2021317164545198,A,330,A
00277761,misleading_ungroundable,base,12,text,3.809201807424187,1.2366607686574838,0.24442397987238168,A,330,A
00277761,misleading_ungroundable,base,13,text,5.478420791329591,0.6423167906246795,0.2174137020468714,A,330,A
00277761,misleading_ungroundable,base,14,text,6.547792312131692,0.5564472148828935,0.3243617946549073,A,330,A
00277761,misleading_ungroundable,base,15,text,1.8175926227557868,1.206821180963354,0.20449795617370417,A,330,A
00277761,misleading_ungroundable,base,16,text,5.0929026696883115,0.8747990688324564,0.11229487079727794,A,330,A
00277761,misleading_ungroundable,base,17,text,3.184209921042123,0.8425141182270406,0.24971228717356406,A,330,A
00277761,misleading_ungroundable,base,18,text,14.234637834740955,0.46523045156755394,0.16542988395519012,A,330,A
00277761,misleading_ungroundable,base,19,text,9.128092393969213,0.35927768682950584,0.23217861442707638,A,330,A
00277761,misleading_ungroundable,base,20,text,12.714028438023727,0.40686730847886804,0.4049517315008108,A,330,A
00277761,misleading_ungroundable,base,21,text,14.231575564215808,0.3541319922997073,0.2251964922944326,A,330,A
00277761,misleading_ungroundable,base,22,text,21.281209637803578,0.2112014167493841,0.16956961122339792,A,330,A
00277761,misleading_ungroundable,base,23,text,6.002889134616376,0.23911893295615544,0.16145081092274843,A,330,A
00277761,misleading_ungroundable,base,24,text,20.54796811762694,0.2221531142961992,0.1677428558587994,A,330,A
00277761,misleading_ungroundable,base,25,text,10.015648189870586,0.2133918279162506,0.12237523218253342,A,330,A
00277761,misleading_ungroundable,base,26,text,27.973412649534946,0.20799745452087676,0.1687778526419045,A,330,A
00277761,misleading_ungroundable,base,27,text,5.754664902832179,0.25790900873757155,0.31316885262880384,A,330,A
00277761,misleading_ungroundable,base,28,text,23.33696286870068,0.20237120856385415,0.21560870799909712,A,330,A
00277761,misleading_ungroundable,base,29,text,32.7700307066416,0.18505311386246293,0.22386438892325042,A,330,A
00277761,misleading_ungroundable,base,30,text,23.405361792571213,0.20265194498800038,0.28101486644536644,A,330,A
00277761,misleading_ungroundable,base,31,text,32.645691018692794,0.26346436515175414,0.223648139500715,A,330,A
00372938,misleading_ungroundable,base,1,text,0.5276282447829425,0.22008461238298974,0.22082617686123296,B,365,B
00372938,misleading_ungroundable,base,2,text,0.5831736184426202,0.1881330921595878,0.2991390768069165,B,365,B
00372938,misleading_ungroundable,base,3,text,0.6797511177905399,0.18676901691540546,0.2295626877759282,B,365,B
00372938,misleading_ungroundable,base,4,text,1.221188440655962,0.3488217684389268,0.3870765976026982,B,365,B
00372938,misleading_ungroundable,base,5,text,1.195543949152444,0.2774415849934299,0.325721860813365,B,365,B
00372938,misleading_ungroundable,base,6,text,1.644981595069792,0.2604948418178617,0.45657610214914945,B,365,B
00372938,misleading_ungroundable,base,7,text,2.1087990717684937,0.2073552725674849,0.4261605909434244,B,365,B
00372938,misleading_ungroundable,base,8,text,1.0765871476927198,0.18478673553528177,0.31641756747504735,B,365,B
00372938,misleading_ungroundable,base,9,text,1.4111059490093698,0.39803498200654075,0.7332591727045317,B,365,B
00372938,misleading_ungroundable,base,10,text,1.2697714631353572,0.8811838412791597,0.8734286192733657,B,365,B
00372938,misleading_ungroundable,base,11,text,4.0083093956669344,0.9655548274770885,0.9472038771660419,B,365,B
00372938,misleading_ungroundable,base,12,text,2.9825972195030657,2.0461393043430216,2.0814852808096,B,365,B
00372938,misleading_ungroundable,base,13,text,2.3895811588695204,0.5555287267375015,0.7127939529392006,B,365,B
00372938,misleading_ungroundable,base,14,text,4.347541604330545,0.7472476405172495,0.7449514649178677,B,365,B
00372938,misleading_ungroundable,base,15,mis,1.6630366622050823,0.9072483138215748,3.1880727409473613,B,365,B
00372938,misleading_ungroundable,base,16,text,2.263005356036411,0.4608063588880545,1.893461670576165,B,365,B
00372938,misleading_ungroundable,base,17,text,2.260436654700531,0.324547320738576,0.9424707226408416,B,365,B
00372938,misleading_ungroundable,base,18,text,2.4807576624420173,0.281231801664328,0.6339116718090421,B,365,B
00372938,misleading_ungroundable,base,19,text,1.9970260562324396,0.23616089957127057,0.404677697812024,B,365,B
00372938,misleading_ungroundable,base,20,text,3.5705434565613348,0.2595095602984724,0.8661552814138529,B,365,B
00372938,misleading_ungroundable,base,21,text,1.995486364906506,0.21771513059847003,0.37687807333875584,B,365,B
00372938,misleading_ungroundable,base,22,text,0.871974774930921,0.14840017275096387,0.40567335497323265,B,365,B
00372938,misleading_ungroundable,base,23,text,0.8983701681030805,0.10558352880138556,0.1929629876229307,B,365,B
00372938,misleading_ungroundable,base,24,text,1.9570645424465503,0.2307599946056471,0.5538239870535531,B,365,B
00372938,misleading_ungroundable,base,25,text,1.4181608528677196,0.1080476455507042,0.4474365794696959,B,365,B
00372938,misleading_ungroundable,base,26,text,1.3824876605413927,0.4689009432761872,0.4948788244116386,B,365,B
00372938,misleading_ungroundable,base,27,text,1.2521197423085955,0.1654858155375984,0.3171811539622813,B,365,B
00372938,misleading_ungroundable,base,28,text,2.505615852354758,0.31228133798949187,0.3700975711739471,B,365,B
00372938,misleading_ungroundable,base,29,text,2.0430317663977853,0.27256275500326593,0.347812279371795,B,365,B
00372938,misleading_ungroundable,base,30,text,3.036931748837647,0.21337625452114617,0.3223183514226347,B,365,B
00372938,misleading_ungroundable,base,31,text,3.4431467601301438,0.20851045607984572,0.288741437814767,B,365,B
00647258,misleading_ungroundable,base,1,mis,0.49601469750757676,0.28996254589031517,0.7414567383496643,B,365,B
00647258,misleading_ungroundable,base,2,text,0.772474085382045,0.5775289916076424,0.6708502375200907,B,365,B
00647258,misleading_ungroundable,base,3,mis,0.5714529619662321,0.39156448215638157,0.6473095498378558,B,365,B
00647258,misleading_ungroundable,base,4,mis,0.7610269440999468,0.699411413475741,0.8439824877696093,B,365,B
00647258,misleading_ungroundable,base,5,mis,0.6210588935157644,0.48225262740432284,0.7027562958556415,B,365,B
00647258,misleading_ungroundable,base,6,mis,0.555401019935095,0.6896152063050534,0.7714418173388966,B,365,B
00647258,misleading_ungroundable,base,7,mis,0.5753433638181401,0.6346084505195528,0.7893270396958075,B,365,B
00647258,misleading_ungroundable,base,8,corr,0.5530786078828553,0.637657929877626,0.5355391171466126,B,365,B
00647258,misleading_ungroundable,base,9,text,1.0026129345470542,0.9534334014318355,0.6365501833403788,B,365,B
00647258,misleading_ungroundable,base,10,mis,0.6787266736817512,0.5663221657326467,1.1596705519557884,B,365,B
00647258,misleading_ungroundable,base,11,mis,0.606813473049258,0.6724761249836927,0.6901371141246786,B,365,B
00647258,misleading_ungroundable,base,12,corr,1.156345155178485,1.821048998911327,1.0263985478901725,B,365,B
00647258,misleading_ungroundable,base,13,text,0.7806969284760367,0.46343396552260746,0.5156721270965104,B,365,B
00647258,misleading_ungroundable,base,14,mis,0.42438818613497237,0.6257809378476276,0.8515638152002237,B,365,B
00647258,misleading_ungroundable,base,15,corr,0.6839616365153232,1.807506459897793,1.68382712257585,B,365,B
00647258,misleading_ungroundable,base,16,corr,0.516675761872397,0.7651721997253118,0.5831055026845623,B,365,B
00647258,misleading_ungroundable,base,17,mis,0.32739510164411534,1.3117343217188568,1.6218981022238084,B,365,B
00647258,misleading_ungroundable,base,18,mis,0.15010495456716932,0.5407890828926786,1.8423840998929275,B,365,B
00647258,misleading_ungroundable,base,19,mis,0.16956521739130434,0.5347826086956522,1.3521739130434782,B,365,B
00647258,misleading_ungroundable,base,20,mis,0.11189563580122386,0.47986013045524845,1.5923609710174165,B,365,B
00647258,misleading_ungroundable,base,21,mis,0.18115792692968216,0.6642457320755013,1.45954187937673,B,365,B
00647258,misleading_ungroundable,base,22,mis,0.07269473276394692,0.7880769892818792,1.5298936940776102,B,365,B
00647258,misleading_ungroundable,base,23,mis,0.058578567984942875,0.5965764686887604,0.7707706313808274,B,365,B
00647258,misleading_ungroundable,base,24,mis,0.05988771282299184,0.2620087436005893,1.7330006898153263,B,365,B
00647258,misleading_ungroundable,base,25,mis,0.09419745162981472,0.35411264223800715,0.9594184888221869,B,365,B
00647258,misleading_ungroundable,base,26,mis,0.12795793163891322,0.31638913234005256,0.6573181419807187,B,365,B
00647258,misleading_ungroundable,base,27,mis,0.15246851506009673,0.40530575108940287,1.4940382129004453,B,365,B
00647258,misleading_ungroundable,base,28,mis,0.05172954851267796,0.39419225575483713,1.2323419025425306,B,365,B
00647258,misleading_ungroundable,base,29,mis,0.07654423389796775,0.31586024228980664,0.9950750406735807,B,365,B
00647258,misleading_ungroundable,base,30,mis,0.09650881213796145,0.530798466758788,0.5746258630966695,B,365,B
00647258,misleading_ungroundable,base,31,mis,0.14013366864351345,0.37745681715268947,0.6956958582011845,B,365,B
00748174,misleading_ungroundable,base,1,text,0.6070728649870231,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,2,text,0.760165897180931,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,3,text,0.5844217537760611,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,4,text,0.9164444904230367,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,5,text,0.5075519717846073,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,6,text,0.7952767422611517,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,7,text,0.5683982576706614,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,8,text,0.7660380061959599,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,9,text,0.7503239101950977,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,10,text,0.6677719783515924,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,11,text,1.0500740001267526,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,12,text,0.3720679585429844,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,13,text,0.8189744530899923,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,14,text,1.3731356018113636,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,15,text,0.2562894886231454,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,16,text,0.7717812631330396,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,17,text,1.5628735224160608,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,18,text,1.115494299928333,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,19,text,0.9066818699678654,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,20,text,3.2321121726579145,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,21,text,1.620420404931875,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,22,text,3.0872155074723993,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,23,text,1.1356477886742682,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,24,text,2.605549900695352,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,25,text,2.7530595366211066,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,26,text,2.3881751513076974,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,27,text,1.547127143319809,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,28,text,2.91167844868381,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,29,text,1.831442927935366,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,30,text,2.744149608773696,0.0,0.0,B,365,B
00748174,misleading_ungroundable,base,31,text,3.2066277869948236,0.0,0.0,B,365,B
00880758,misleading_ungroundable,base,1,text,0.22198660558024483,0.20907378335658644,0.20679505002299967,D,384,B
00880758,misleading_ungroundable,base,2,mis,0.163807126089202,0.30371106639714707,0.38948132125930435,D,384,B
00880758,misleading_ungroundable,base,3,corr,0.17381516982725784,0.33314574216891085,0.313143202784028,D,384,B
00880758,misleading_ungroundable,base,4,mis,0.2530391335531193,0.3614392626862567,0.3978363863367992,D,384,B
00880758,misleading_ungroundable,base,5,mis,0.15149234342094436,0.2821959565038321,0.34942759504393006,D,384,B
00880758,misleading_ungroundable,base,6,mis,0.2094360776299525,0.3342359739987192,0.604456218170796,D,384,B
00880758,misleading_ungroundable,base,7,mis,0.1443276386781697,0.2243053747609771,0.5177409305958292,D,384,B
00880758,misleading_ungroundable,base,8,mis,0.1698957060778043,0.2020249800065581,0.45370429244846305,D,384,B
00880758,misleading_ungroundable,base,9,mis,0.20694706675687283,0.2942925012374444,0.7929950649107491,D,384,B
00880758,misleading_ungroundable,base,10,corr,0.38149685214315526,1.1167895111146124,0.6823204845974395,D,384,B
00880758,misleading_ungroundable,base,11,mis,0.17002674883966737,0.2478049424578131,0.3726118112869306,D,384,B
00880758,misleading_ungroundable,base,12,mis,0.281706245859545,0.5347643989198142,1.121683018063951,D,384,B
00880758,misleading_ungroundable,base,13,mis,0.3075035649086849,0.4189091012576359,0.7734640507278668,D,384,B
00880758,misleading_ungroundable,base,14,corr,0.3690957702063481,0.9290464111880441,0.7041886611366285,D,384,B
00880758,misleading_ungroundable,base,15,corr,0.19252102221152603,0.655612129693305,0.349659802503096,D,384,B
00880758,misleading_ungroundable,base,16,corr,0.15776963718531947,1.2217367772119367,0.42245754089292153,D,384,B
00880758,misleading_ungroundable,base,17,corr,0.10074049910714228,0.4123880080409333,0.40531849933166014,D,384,B
00880758,misleading_ungroundable,base,18,mis,0.1038259484602066,0.6328438763288783,0.7449099794287839,D,384,B
00880758,misleading_ungroundable,base,19,mis,0.10197632692410691,0.39590809276417976,0.5433024476460822,D,384,B
00880758,misleading_ungroundable,base,20,mis,0.1876129709367331,0.7461140115865456,1.2558139904320054,D,384,B
00880758,misleading_ungroundable,base,21,mis,0.2881393688813178,0.423734366001938,0.9943633122178811,D,384,B
